licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Headford - D0197,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b09f4329-dd83-ea11-a325-0050568a2d1a,D0197,5435221d-be55-49a2-b418-47d17041d7fe
Kilmacrennan - D0513,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-10-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b0a0de17-926d-ee11-a353-0050568a2d1a,D0513,eb93e51c-582a-449c-83bb-d6f6f5e79e62
Ballymote - D0094,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b0af3436-ffbe-eb11-a335-0050568a2d1a,D0094,722f06b6-e630-45fc-8a5f-36b2c256e4f9
Clonmany - D0533,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b108c2ec-08b2-ea11-a328-0050568a2d1a,D0533,cf49341d-9248-4328-83af-094063fbb0b4
Graignuenamanagh Tinnahinch - D0155,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b117b2b1-0bda-ed11-a34e-0050568a2d1a,D0155,57641435-017c-404d-b881-a9274fa85e66
Ringaskiddy Village - D0436,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b12fbbd5-c3a0-ea11-a326-0050568a2d1a,D0436,b086bf14-0591-41d3-a573-9c067967c2eb
Ballinasloe Town and Environs - D0032,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b15569a4-a6b1-eb11-a334-0050568a2d1a,D0032,d356c7ab-2269-4a92-b54a-583fae62b185
Blackwater and Environs - D0143,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-07-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b17ed0ac-17ea-eb11-a337-0050568a2d1a,D0143,8c273ea0-b0bd-42ff-8d87-7e99cd7a91a5
Strokestown Wastewater Treatment Works - D0228,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b18c4900-5ade-eb11-a336-0050568a2d1a,D0228,cf9d329d-a07e-49e9-a447-a5e2527be834
Ballynacarrigy - D0482,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b1a95719-381c-ef11-a367-0050568a2d1a,D0482,35d5fd54-fa5c-4e32-9ce4-3ae56b7334d7
Stradbally Agglomeration - D0292,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b1c71e4f-3fb8-ed11-a34d-0050568a2d1a,D0292,94f375d0-eed6-4c7a-bcaa-e7eeba277b09
Clogherhead - D0265,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b1dd9bc6-5799-ec11-a340-0050568a2d1a,D0265,14c5bf4d-016a-4651-bc5a-5cf1526373e2
Longford - D0060,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2176157-8984-ea11-a325-0050568a2d1a,D0060,821d30e8-625e-42e9-b3f4-5225bc2a76e4
Trim - D0137,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b24e53b9-3f1c-ef11-a367-0050568a2d1a,D0137,59bb938d-3775-489b-bb9d-ef4206daeda3
Tuam - D0031,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2624555-391c-ef11-a367-0050568a2d1a,D0031,08da7cbd-8f8a-402f-ba4c-a1faf27a8138
Graignuenamanagh Tinnahinch - D0155,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b27bcf7b-af1d-ef11-a367-0050568a2d1a,D0155,57641435-017c-404d-b881-a9274fa85e66
Ardfinnan - D0311,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b27d618a-c6da-ed11-a34e-0050568a2d1a,D0311,8b5d634b-a80f-40a3-a901-c2cbd86d416d
Castletownbere - D0297,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b27d66c9-6bdd-eb11-a336-0050568a2d1a,D0297,a02c734a-7744-4cb5-a4c1-22a6b25ae1bb
Belcarra - D0366,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b284cc7a-cf19-ef11-a367-0050568a2d1a,D0366,f70d4507-4b10-4f66-852b-e94ac35dcc9b
Pallasgreen - D0503,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b29f0d65-dda0-ea11-a326-0050568a2d1a,D0503,7eed5340-f1c1-4d5d-a847-0944c6370b17
Kilcar - D0520,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2ad720c-eddf-eb11-a336-0050568a2d1a,D0520,b6ff2074-5404-40f5-bd89-81f8adf5ade6
Rathmullan - D0345,Annual Environmental Report,D0345-01_2018_AER,2025-04-22T00:00:00,Closed,2019-07-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2b9bb27-b7a3-e911-a319-0050568a2d1a,D0345,26383f00-5ff5-496c-bfb8-babf9cb87eeb
Athy - D0003,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2d0beba-76c1-ec11-a341-0050568a2d1a,D0003,13e0cc8b-14c5-4fd2-8206-c14992d9e7aa
Foynes - D0502,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2db6477-952c-ef11-a368-0050568a2d1a,D0502,3d1618d3-e79b-4eec-b349-7815a787e188
Pallasgreen - D0503,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2e36fac-45cd-ec11-a342-0050568a2d1a,D0503,7eed5340-f1c1-4d5d-a847-0944c6370b17
Tinahely - D0221,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-02-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2f0f489-83b7-ed11-a34d-0050568a2d1a,D0221,dc33f4bc-138a-4bf1-9f57-20e8e473a48f
Courtown-Gorey - D0046,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-09-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2ffb14f-992a-ed11-a348-0050568a2d1a,D0046,b1da7310-f129-4bc8-9786-f973184d15aa
Dunfanaghy-Portnablagh - D0211,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b3067419-39b2-eb11-a334-0050568a2d1a,D0211,68416564-e81f-4e93-b697-af9af1679aad
Carlow - D0028,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b3351935-b08e-ea11-a325-0050568a2d1a,D0028,2a51eb6c-7f4c-43ce-aea9-cc4b6b9f95db
Portumna - D0196,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b3371577-a89a-ea11-a326-0050568a2d1a,D0196,650150f0-ef1b-4563-b3af-e6e97f531e21
Lisdoonvarna - D0077,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b33ae507-d1da-ed11-a34e-0050568a2d1a,D0077,2c557102-fa1b-4054-945c-c0d481b679b4
Milford - D0342,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-07-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b340d7e5-f6fd-ec11-a345-0050568a2d1a,D0342,ef421854-cf5e-49a3-965c-7ebbb1c7d74d
Whitegate-Aghada - D0423,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-07-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b35d08c0-5f2c-ee11-a350-0050568a2d1a,D0423,e1606287-df37-402e-b8f5-a2ae043874e6
Castlegregory - D0461,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b3638c54-a7dd-ec11-a344-0050568a2d1a,D0461,fa3b1e85-189e-4b33-84e0-f188e1e626a2
Ballinakill - D0384,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b36b81af-9fda-ed11-a34e-0050568a2d1a,D0384,31b7ef5d-54e5-45fa-95de-5068d1aee00f
Dromiskin - D0264,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b3b55fb2-d21c-ef11-a367-0050568a2d1a,D0264,b1c7797c-26ae-4325-8169-78e4c45b69cb
Ballyroan - D0385,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b3e0c98d-9ce5-ed11-a34f-0050568a2d1a,D0385,b82b91a3-2878-465f-b5ac-7d800017742f
Boherbue and Environs - D0437,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4101fb6-831e-ef11-a367-0050568a2d1a,D0437,50822259-96ee-4bae-9ebd-6062a9de9a97
Monaghan - D0061,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b43749d8-1fe0-ed11-a34e-0050568a2d1a,D0061,683801c0-ff5a-41d1-9470-5f467f867dde
Carnew - D0064,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b43a81a1-5286-eb11-a333-0050568a2d1a,D0064,2d1a7f07-2f15-4663-8317-7e1840b208d2
Falcarragh - D0343,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4710df2-34cd-ec11-a342-0050568a2d1a,D0343,56ee6083-6210-4d82-8e4e-c87a13c8fb20
Glaslough - D0347,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4737d4b-41b2-eb11-a334-0050568a2d1a,D0347,2014cadd-ed24-4e99-9ac6-b20b60fd3a2d
Roosky and Environs - D0408,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b489c3c0-371c-ef11-a367-0050568a2d1a,D0408,5323d8a3-8bfd-436c-aeae-46e8ed78b660
Mountbellew - D0219,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-07-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b48ab333-8f06-ed11-a346-0050568a2d1a,D0219,4261ea85-d147-4c9d-a478-70b4c74d2c43
Graignuenamanagh Tinnahinch - D0155,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b48c5926-529f-ea11-a326-0050568a2d1a,D0155,57641435-017c-404d-b881-a9274fa85e66
Shercock - D0495,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4983827-f7ab-ea11-a327-0050568a2d1a,D0495,6d7ea037-8797-4124-ab95-7fd24713283f
Shannon Town - D0045,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4990197-95c3-eb11-a335-0050568a2d1a,D0045,5d0d0725-77fc-4168-918b-6368fde076c2
Castledermot - D0236,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4a229b2-5599-ec11-a340-0050568a2d1a,D0236,ceb7d7b4-c319-4e2d-a03c-f7ed324eb43f
Raphoe - D0209,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4ab8fc0-51b2-eb11-a334-0050568a2d1a,D0209,d25d4ecf-7006-4d40-99ed-f6d80f8ad84b
Kilcormac - D0225,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4ad2f44-3e85-ea11-a325-0050568a2d1a,D0225,5551e66c-0548-4f31-b752-28aec4c56ba3
Doogort - D0367,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4b97d79-d919-ef11-a367-0050568a2d1a,D0367,d03d2dee-60c6-4702-8e78-dbcbdd2bd393
Ballindine - D0355,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4c61a76-25ce-ed11-a34e-0050568a2d1a,D0355,c76825ba-c593-4906-bd7e-1fa7e9916c14
Newmarket on Fergus - D0079,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b4d98254-b61d-ef11-a367-0050568a2d1a,D0079,1ad9152b-b7be-4faf-84bc-46b557593cb4
Killavullen and Environs - D0447,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b50addfe-1424-ef11-a368-0050568a2d1a,D0447,4381f7e4-bd6f-4d72-af18-33a7364c332b
Tarbert - D0283,Annual Environmental Report,AER 2020 Rev 2,2025-04-22T00:00:00,Closed,2021-07-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b510260d-6fe9-eb11-a337-0050568a2d1a,D0283,6117bc07-0de1-47dc-a3fb-2f6f8213b6a5
Mountbellew - D0219,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b51529a8-33bd-eb11-a335-0050568a2d1a,D0219,4261ea85-d147-4c9d-a478-70b4c74d2c43
Rockcorry - D0454,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b52aa7fc-519b-ea11-a326-0050568a2d1a,D0454,bfbecfbc-78e4-42c8-b22e-a1a1b1b5c1bb
Rochfortbridge - D0101,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b5368be7-421c-ef11-a367-0050568a2d1a,D0101,00fa673b-9783-429f-b5f7-5be382156e67
Drumlish - D0489,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b541ef38-9e79-ea11-a325-0050568a2d1a,D0489,28adff49-d1de-4da1-91ac-d08fd949dbd6
Easky - D0373,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b57a9bbf-45b9-eb11-a335-0050568a2d1a,D0373,f41e79ed-eac1-4ec8-a639-8ce705fe3111
Clonmany - D0533,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b57a9e5e-4bb2-eb11-a334-0050568a2d1a,D0533,cf49341d-9248-4328-83af-094063fbb0b4
Durrus - D0545,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-07-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b582ba75-79bc-ea11-a328-0050568a2d1a,D0545,41e8bd6e-739c-e711-89bf-0050568a69e2
Borris Waste Water Works - D0248,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b5a94887-719b-ea11-a326-0050568a2d1a,D0248,df5bbbf2-ab7b-488a-9cec-8d8d15e727b2
Glenbeigh - D0286,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b62b8e93-ae1d-ef11-a367-0050568a2d1a,D0286,5b302593-499d-4893-aae6-49d9941116c0
Stradbally Agglomeration - D0292,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b6382bd2-5899-ec11-a340-0050568a2d1a,D0292,94f375d0-eed6-4c7a-bcaa-e7eeba277b09
Killucan - D0100,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b642309e-d71c-ef11-a367-0050568a2d1a,D0100,a30a10d3-fd4f-4f6f-961f-22b71b476a08
Avoca - D0411,Annual Environmental Report,D0411-01_2018_AER,2025-04-22T00:00:00,Closed,2019-03-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b673f6ee-1d40-e911-a312-0050568a2d1a,D0411,62055c55-3505-493f-891b-90bda44eef39
Stradbally - D0353,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b67eea4f-99b4-ea11-a328-0050568a2d1a,D0353,0a512f1c-b0fb-4bf4-a752-87def65c2b8d
Castletownshend - D0468,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b6813b17-9b2c-ef11-a368-0050568a2d1a,D0468,bdf0702e-4bf9-4f68-b993-955c91d27a5c
Macroom - D0126,Annual Environmental Report,AER 2020 Rev 1,2025-04-22T00:00:00,Closed,2021-08-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b69e0250-b804-ec11-a338-0050568a2d1a,D0126,d75cb24e-58ad-4e95-a758-e9f41820544f
Fermoy - D0058,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b6daf615-c215-ee11-a350-0050568a2d1a,D0058,e838565f-b2af-4676-88ad-4c698d3c2f1f
Piltown - D0157,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-04-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b6faa296-36e4-ed11-a34e-0050568a2d1a,D0157,1081db9d-9ee5-4bb8-b86c-c3d0e0af9161
Ballinode - D0435,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b71094c7-c4bf-ec11-a341-0050568a2d1a,D0435,49624fa9-a660-4fe5-8e7b-1ed47f983a4e
Fiddown - D0528,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b74723e7-e6a0-ea11-a326-0050568a2d1a,D0528,e4fb6fcb-f6c5-4faf-b919-9aec553eb943
Clonaslee - D0386,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b758b612-43b8-ed11-a34d-0050568a2d1a,D0386,d6008a2c-d157-4544-9c54-8c1b060e012e
Castlebellingham - D0269,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b76ca67e-63ae-eb11-a334-0050568a2d1a,D0269,6419d180-2b1a-43f5-b240-1be8876cc2d5
Ballinamore - D0281,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b776912c-ceb3-eb11-a334-0050568a2d1a,D0281,22473602-537d-45cf-b696-2746420e31ac
Abbeyfeale - D0115,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7a27b27-fd13-ee11-a350-0050568a2d1a,D0115,2c97f553-442f-4220-9b4a-622a2ac33763
Ardfert - D0282,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7b1fe67-a9f8-ed11-a34f-0050568a2d1a,D0282,be1c08db-7e21-4b66-a025-e6f7bdf6c44c
Clonmel - D0035,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7c0265d-26cd-ec11-a342-0050568a2d1a,D0035,9b4b9942-569e-47a8-a5c0-9467ca361530
Killala - D0067,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7c2071e-fcb9-ea11-a328-0050568a2d1a,D0067,e3b06f01-80f4-4390-9e23-9496b452534f
Cahir - D0167,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7c5be13-1bb2-ea11-a328-0050568a2d1a,D0167,f61803d7-c244-4502-9d53-256d91f379e9
Monksland Wastewater Treatment Works - D0042,Annual Environmental Report,AER 2022 Rev 1 ,2025-04-22T00:00:00,Closed,2023-05-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7cb6a35-c7e8-ed11-a34f-0050568a2d1a,D0042,04b9a266-6a7a-4979-87df-b02e7f38dbb9
Letterkenny - D0009,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7dd1791-fbb9-ea11-a328-0050568a2d1a,D0009,b9eb9049-4c01-4702-81bb-391bc63641a5
Ardee - D0117,Annual Environmental Report,AER 2018 Rev 3,2025-04-22T00:00:00,Closed,2019-03-25T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7e71a8f-1b4f-e911-a315-0050568a2d1a,D0117,19147670-f2d6-4cb1-bad3-8544800149d0
Kilmuckridge - D0161,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b84ce591-c9da-ed11-a34e-0050568a2d1a,D0161,befdf217-ba1d-402c-bccc-59f2199b4e06
Cavan - D0020,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-08-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b869c6f7-c254-ef11-a368-0050568a2d1a,D0020,5d80fbec-dc4f-4ba7-8da8-874be91cda69
Ballyleague and Environs - D0229,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b892cc0f-e2af-ea11-a328-0050568a2d1a,D0229,748b7706-7908-4d88-8de2-329bd48b54bc
Ferns and Environs - D0169,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b892d446-a8dd-ec11-a344-0050568a2d1a,D0169,b1e5f1a2-34ef-4e75-bbae-4f1a66696db5
Athy - D0003,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b8b1d83a-61ae-eb11-a334-0050568a2d1a,D0003,13e0cc8b-14c5-4fd2-8206-c14992d9e7aa
Bennettsbridge - D0400,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b8c32f6f-011d-ef11-a367-0050568a2d1a,D0400,6090d044-ccdc-4e82-b59f-e681937c57ea
Muinebheag and Leighlinbridge - D0090,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b9283289-d1da-ed11-a34e-0050568a2d1a,D0090,4aae32d6-287e-49fb-b97a-22d553ae845f
